o_zone_id,d_zone_id,volume
1,2,85.08412146097626
1,3,91.20825592854189
1,4,401.9285893674578
1,5,190.44245816800526
1,6,301.0943779925654
1,7,514.6624222759842
1,8,897.3472592380422
1,9,451.28972718414934
1,10,1173.5146204959424
1,11,458.6079306497322
1,12,210.03211964139732
1,13,513.5044510764294
1,14,286.5778908901674
1,15,586.1247491642488
1,16,494.35041102157606
1,17,381.03680182317424
1,18,96.10841837321338
1,19,295.4730082951642
1,20,280.252967593436
1,21,72.91409975545396
1,22,417.0816940908807
1,23,321.7081612012806
1,24,113.93381535706271
2,1,80.90871449536867
2,3,85.46598517975987
2,4,220.63664625550126
2,5,111.04591386212883
2,6,338.4845987861778
2,7,215.2861953490938
2,8,392.5899059529768
2,9,176.76215352575997
2,10,618.3896734474597
2,11,184.36193369074618
2,12,77.84558944430324
2,13,339.7109487091197
2,14,103.77939215474726
2,15,107.4105507169573
2,16,471.40272610570844
2,17,205.54839399875436
2,19,109.1905194762043
2,20,95.48621749720819
2,22,100.12243377058402
3,1,105.42785289069407
3,2,116.24017589578483
3,4,178.31642203634578
3,5,122.22034621457456
3,6,317.9325867351171
3,7,96.98559311415795
3,8,210.9290940725301
3,9,96.6223767248467
3,10,244.83686977134536
3,11,323.4543552283984
3,12,220.2554904450972
3,13,114.5517076244946
3,14,99.14950764098339
3,15,106.1332473710052
3,16,203.09254306138484
3,17,117.55381707043115
3,22,108.90938031558257
3,23,119.19400826686639
4,1,409.26341008018136
4,2,195.16302674422593
4,3,177.07640011202648
4,5,508.74535946637513
4,6,345.5559012939216
4,7,392.4025688306155
4,8,735.693277654519
4,9,783.9358952533944
4,10,1236.0766504678188
4,11,1570.8317594383693
4,12,616.0597434191966
4,13,569.6746006520134
4,14,436.68262651004915
4,15,443.07576417536364
4,16,796.494302761177
4,17,501.2454845293295
4,18,79.84036763821088
4,19,171.44506835660223
4,20,308.5501924872191
4,21,187.22901822698987
4,22,391.690162869704
4,23,490.14673829537014
4,24,175.61240235991255
5,1,205.93739804511327
5,2,104.29502517088454
5,3,102.45774940821453
5,4,586.803597355259
5,6,200.17950767635742
5,7,184.77645531367773
5,8,559.0521116994274
5,9,729.7168244637579
5,10,922.0811193593471
5,11,479.82983284388916
5,12,222.71783686798435
5,13,188.30356230915444
5,14,116.91628421830242
5,15,237.84637891080368
5,16,419.85980466546624
5,17,181.58817908184005
5,19,97.96243315135685
5,20,111.39925136238537
5,21,87.82719811207707
5,22,185.146911445646
5,23,111.02996991690088
6,1,287.44765370330384
6,2,461.8222709987268
6,3,314.95469945029794
6,4,383.82854163087734
6,5,180.9929283779929
6,7,383.83814436606616
6,8,885.2391700989003
6,9,365.7801274265438
6,10,720.9948292245892
6,11,414.17761953565275
6,12,239.22653117831922
6,13,211.41627504780826
6,14,106.1693755324554
6,15,206.16401102056008
6,16,997.3941387593009
6,17,439.0282826935469
6,18,83.7297861608192
6,19,219.52210422146203
6,20,292.0960771496748
6,21,95.44474995655328
6,22,196.69251394858128
6,23,103.65204193747375
6,24,113.5947677715371
7,1,484.50358564325205
7,2,207.7027925347708
7,3,99.36114444169019
7,4,361.47261369041104
7,5,172.84098148910886
7,6,465.770841111389
7,8,947.4861580024724
7,9,691.1698192299156
7,10,1991.833338942742
7,11,531.0056212223637
7,12,752.8089447451537
7,13,404.1876570130385
7,14,197.78740470315702
7,15,553.5137508798309
7,16,1411.148553962651
7,17,1201.4044555507676
7,18,217.68935116093164
7,19,429.023626138788
7,20,514.4145343520879
7,21,182.63616910315992
7,22,437.7789534226376
7,23,201.25936411961786
7,24,92.37620921075911
8,1,666.6381043515878
8,2,357.05499047206564
8,3,206.76981353486605
8,4,751.1244591495335
8,5,425.43250691318445
8,6,684.9395399954055
8,7,888.2996260901233
8,9,811.8731531383373
8,10,1824.8437104999919
8,11,797.2667853046652
8,12,590.7700360381987
8,13,643.4342238367975
8,14,468.1249251499808
8,15,560.0976692283
8,16,2187.7638509391372
8,17,1378.3437612321213
8,18,277.23959205415485
8,19,786.6913067763718
8,20,864.0837456284929
8,21,397.3000161854519
8,22,520.2898597305589
8,23,337.9049150866043
8,24,230.11196646359798
9,1,542.1541962080256
9,2,204.13985865636346
9,3,103.48478682656965
9,4,627.5269722023764
9,5,900.169341682364
9,6,421.4372535281532
9,7,555.6480285431958
9,8,672.6054322580387
9,10,2957.4619102689408
9,11,1221.582708712769
9,12,465.88415860088224
9,13,595.6131662200222
9,14,561.7021266974085
9,15,788.7179599480309
9,16,1316.4702771835248
9,17,910.0898070469904
9,18,178.8209561949684
9,19,489.0162559241975
9,20,629.7186059693618
9,21,336.35148273275
9,22,724.1744264607714
9,23,427.1969328431868
9,24,211.16832692831125
10,1,1317.1300861204832
10,2,562.1836959647292
10,3,287.9029619524412
10,4,1388.0493614341592
10,5,976.5765188339907
10,6,726.0945175183534
10,7,1757.6757490093069
10,8,1790.541798747052
10,9,3191.8042509636416
10,11,4150.7931406680145
10,12,2245.594327100762
10,13,1900.8134638206184
10,14,1983.4062426927737
10,15,3186.897864148035
10,16,4258.896410239754
10,17,3857.7683946574375
10,18,790.3272209058526
10,19,1729.134825180662
10,20,2413.520312687396
10,21,1002.9288025861896
10,22,2746.56020970378
10,23,1919.971896779028
10,24,786.1933971258059
11,1,624.3750276435449
11,2,265.4576682216887
11,3,307.06990097255436
11,4,1336.1622312606573
11,5,428.84692005025994
11,6,431.4405033626411
11,7,596.3180616563694
11,8,929.4627284989208
11,9,1544.764566575521
11,10,3894.9722514162045
11,12,1596.6663749930613
11,13,893.1740634109807
11,14,1526.733227258123
11,15,1238.5157683530663
11,16,1162.782020303732
11,17,871.5312856007168
11,18,87.57222494078086
11,19,400.60920729343
11,20,560.1550254371058
11,21,486.6042092117886
11,22,991.8171770748592
11,23,1129.0890366210604
11,24,709.8656018978799
12,1,186.80083869607972
12,2,110.11351145663993
12,3,229.46833911907646
12,4,523.5833717215554
12,5,202.3162127862963
12,6,169.06992613210056
12,7,680.9149715443197
12,8,607.2606376348019
12,9,619.456473206481
12,10,1964.0055942097904
12,11,1342.6388680939585
12,13,1126.5193368161035
12,14,791.5095434208584
12,15,845.2017967421667
12,16,795.2827044200545
12,17,667.741827459352
12,18,209.25247344572063
12,19,313.76266979320184
12,20,457.90251242109406
12,21,268.23141936704667
12,22,758.6066399061846
12,23,705.474944162915
12,24,472.4824215653115
13,1,505.98433676642384
13,2,301.54701738076903
13,3,106.30712046487946
13,4,585.6885189750734
13,5,200.05076908241145
13,6,215.47143721160808
13,7,376.37971424736145
13,8,630.7721433101736
13,9,664.2422593360096
13,10,2052.276365069832
13,11,1048.7303344286709
13,12,1103.4593785817317
13,14,610.7688985648343
13,15,738.3723157170241
13,16,511.88122655483755
13,17,493.60891503559856
13,18,108.87751064307326
13,19,350.9773078065618
13,20,553.2580713730983
13,21,543.8721220784035
13,22,1272.635437992337
13,23,1102.3829836983837
13,24,912.6691989659186
14,1,281.6521415565749
14,2,102.96985836863382
14,3,105.22637040247133
14,4,523.5899337761889
14,5,87.36135326639534
14,6,83.8037780187909
14,7,222.27104679175577
14,8,353.37799705080056
14,9,590.2611266887556
14,10,1913.341961213534
14,11,1459.2908761458366
14,12,664.7610264925084
14,13,558.6420318144498
14,15,1378.4097673346978
14,16,699.8703988139398
14,17,676.4775566020272
14,18,101.24791365009047
14,19,313.7640224866587
14,20,429.6980624002972
14,21,405.5913822604289
14,22,1229.7117964861427
14,23,1069.0158219062464
14,24,347.79728635228645
15,1,537.8882008071282
15,2,100.66814370325874
15,3,102.09210152413026
15,4,467.4355452390266
15,5,222.85408328095895
15,6,193.67575204525718
15,7,449.0545105690531
15,8,617.4612278819257
15,9,877.2342227920376
15,10,4076.351867775852
15,11,1499.477056112201
15,12,584.4374736402104
15,13,772.1094807099195
15,14,1064.9731614667128
15,16,1220.4618393328312
15,17,1610.8426141406364
15,18,179.86054556847301
15,19,671.453551441992
15,20,1172.7211892739042
15,21,686.8563072488516
15,22,2680.8492366622727
15,23,1136.2605129105993
15,24,394.5993267524692
16,1,470.93053735584624
16,2,445.3213686652613
16,3,196.48202327263462
16,4,839.1108385618948
16,5,415.5882907081961
16,6,854.1819725601479
16,7,1360.8093599697231
16,8,2064.38115954505
16,9,1352.4171785270394
16,10,4371.0773312773945
16,11,1401.4755982519164
16,12,631.1818301622669
16,13,655.7462005764216
16,14,661.6807331077362
16,15,1529.7222768884162
16,17,2838.5227370392427
16,18,488.6616275463265
16,19,1341.4806102610237
16,20,1549.1393312678758
16,21,591.9338325201621
16,22,1321.9268954994598
16,23,452.13446440199465
16,24,288.9006585737599
17,1,372.17284284870766
17,2,201.66157663109536
17,3,94.68416719556188
17,4,538.6500930879448
17,5,192.81286559019526
17,6,536.6641434873355
17,7,916.5125370332598
17,8,1292.4102223740651
17,9,1049.428039436002
17,10,3327.703157848041
17,11,944.4543778675095
17,12,587.7165124322938
17,13,411.1757618953836
17,14,679.9921981300544
17,15,1219.89537667226
17,16,2843.1464442133106
17,18,474.41770834314616
17,19,1650.6319853707694
17,20,1647.8814254786394
17,21,573.6439954263996
17,22,1548.8134116209533
17,23,630.7349732035352
17,24,266.14265966191516
18,1,111.08647842856607
18,4,100.60782192054248
18,6,84.11490179675803
18,7,192.69498082185203
18,8,295.7201883968814
18,9,210.12015230452937
18,10,696.7007005188349
18,11,206.7672159159482
18,12,203.04634394770994
18,13,98.90063865889897
18,14,105.5001510515947
18,15,199.73971629012377
18,16,509.68924327798794
18,17,598.933645446641
18,19,327.99860392236474
18,20,454.4465713839026
18,21,97.82900115475358
18,22,267.9152317316545
18,23,109.67581307142954
19,1,338.19638668468644
19,2,100.52382410545391
19,4,202.3339873156959
19,5,98.32221493065263
19,6,192.3352009064962
19,7,466.31439805413254
19,8,732.7558020998509
19,9,430.0172171022003
19,10,1584.0410428395155
19,11,460.40100531685056
19,12,273.75968477460805
19,13,294.23698056213465
19,14,301.1674453470114
19,15,858.0283424972893
19,16,1462.3576620464983
19,17,1771.7637710397144
19,18,320.3885821332605
19,20,1335.0503949833994
19,21,409.9804170584644
19,22,1184.0412330567624
19,23,308.9534758127826
19,24,101.6769275950331
20,1,270.90108310450887
20,2,98.2629680654383
20,4,320.68911426235786
20,5,105.55555071321463
20,6,286.7077126018868
20,7,425.4474041482176
20,8,739.3899129227026
20,9,629.5193621444442
20,10,2665.1269378532706
20,11,575.2802175585808
20,12,465.62159123271624
20,13,496.91478653175614
20,14,389.2149862549279
20,15,1257.0303842082608
20,16,1543.1968890596515
20,17,1781.3183145603052
20,18,421.21609230501207
20,19,1096.751475745944
20,21,1380.2540732957132
20,22,2270.048682620498
20,23,703.4962894025463
20,24,416.0343212919375
21,1,108.44382943596219
21,4,184.63743972345966
21,5,93.92158762144761
21,6,90.07866065914781
21,7,202.80271351812385
21,8,390.7094731893254
21,9,366.72479117671077
21,10,1391.869946593138
21,11,376.38005432397557
21,12,267.3574408326047
21,13,580.0097537005104
21,14,417.30616019505146
21,15,790.1529342218776
21,16,638.7079152270634
21,17,500.03671715940806
21,18,114.32429801348738
21,19,490.4834871198383
21,20,1005.2236594388249
21,22,1825.6596668872248
21,23,735.5198069491166
21,24,401.2650880454921
22,1,399.1890765788829
22,2,93.64359662233987
22,3,94.19619576479431
22,4,414.1945882059672
22,5,225.95141350768998
22,6,178.55133161956965
22,7,502.0034400769275
22,8,461.7498251103329
22,9,711.2640587231087
22,10,2530.685486037688
22,11,1167.387653405927
22,12,603.807916728069
22,13,1388.6544017794035
22,14,1104.637652574004
22,15,2350.495960998308
22,16,1145.845805107361
22,17,1936.411283263933
22,18,304.94715925648484
22,19,1218.8112204774754
22,20,2638.935644983632
22,21,1351.6307517020916
22,23,2065.8628091255337
22,24,1185.4358485320806
23,1,231.9383444684585
23,3,90.24009784778633
23,4,422.7519911332721
23,5,75.6611538565907
23,6,77.5826886250174
23,7,153.91582698593805
23,8,157.54971650534435
23,9,340.35782512541135
23,10,1329.9141262760927
23,11,1073.779542571871
23,12,541.6524087980653
23,13,636.4755874215833
23,14,753.2367715719095
23,15,718.3519388052039
23,16,313.3316251946003
23,17,480.67994767997254
23,18,70.98029798585885
23,19,204.52763471775404
23,20,541.5754351043296
23,21,589.8220335491854
23,22,1684.48202640465
23,24,472.3531706717507
24,1,103.2580345563233
24,4,181.20885990158104
24,6,92.10396160365596
24,7,93.64895417972564
24,8,208.16198507008048
24,9,228.55070646597017
24,10,877.4365542954844
24,11,560.3327587578674
24,12,462.2553371592687
24,13,652.0825233742113
24,14,379.77350040688845
24,15,437.6110023640453
24,16,340.4472769789794
24,17,339.9594069861571
24,19,104.08877063662945
24,20,442.8380625121134
24,21,499.8315776659043
24,22,1091.2356911001518
24,23,712.5314812117608
