o_zone_id,d_zone_id,volume
1,2,94.80425760993167
1,3,115.13404598815781
1,4,489.4057521827212
1,5,174.41559270151896
1,6,268.00838259785786
1,7,404.9778778836708
1,8,910.4644070992601
1,9,528.284283910212
1,10,1179.776545632214
1,11,559.6600773197497
1,12,191.7508466046461
1,13,431.02364138585415
1,14,295.6177436199126
1,15,468.3013176831023
1,16,489.3281171097158
1,17,313.93779007030656
1,18,82.99482484690236
1,19,313.33378936362095
1,20,319.81276275469025
1,21,103.68121414377667
1,22,449.42488039739976
1,23,286.0477596952721
1,24,94.68144122685439
2,1,84.92398194210111
2,3,87.15264043465713
2,4,146.51154664005023
2,5,100.27398479702502
2,6,374.2574457798613
2,7,146.98637953341373
2,8,353.2293851679243
2,9,219.14254601570173
2,10,533.2564881579632
2,11,162.89726996848574
2,12,75.2833837707171
2,13,226.52544934582446
2,14,94.95163598907018
2,15,86.17864490858611
2,16,347.5833934239855
2,17,172.42841839890212
2,19,79.60631074787318
2,20,92.89038756573447
2,22,83.4481452958178
3,1,111.59190479221459
3,2,89.4647120981559
3,4,175.30455143924632
3,5,86.09645655486639
3,6,244.04749945841155
3,7,90.75977233229341
3,8,186.5056832014909
3,9,93.77391299290753
3,10,271.7434279915329
3,11,296.2012255734805
3,12,180.53064106603546
3,13,86.39065251788989
3,14,82.03211788757206
3,15,77.08526517749429
3,16,208.3039619905263
3,17,83.92337731871514
3,22,87.09460660076209
3,23,117.11402429856939
4,1,492.07960929223947
4,2,186.61741142477447
4,3,210.76455644289933
4,5,479.48638088753506
4,6,453.8938828149912
4,7,342.49763763238303
4,8,570.3375917803196
4,9,588.8059927130813
4,10,1286.8384035256693
4,11,1456.7205681654068
4,12,512.3679143053589
4,13,426.70973766325386
4,14,440.8316599605731
4,15,406.6371042319574
4,16,685.3006279196921
4,17,404.9674437163129
4,18,76.61982556403103
4,19,217.29965242043514
4,20,252.15781427008127
4,21,207.31173595302513
4,22,352.1182090774323
4,23,401.88547593965393
4,24,189.40047523003275
5,1,176.31051677087117
5,2,91.31364819372544
5,3,82.97906829339964
5,4,382.65505640739514
5,6,198.21427076661354
5,7,164.481438010884
5,8,456.98191161098816
5,9,836.9814659915372
5,10,891.9573117005857
5,11,453.8909722373463
5,12,180.99657098466207
5,13,168.127464385031
5,14,81.48950333257814
5,15,163.0457137527377
5,16,466.8770293130192
5,17,194.17194619063824
5,19,86.65679092201715
5,20,100.39782306703749
5,21,92.80922593757249
5,22,181.27787464760067
5,23,64.4489865113983
6,1,287.47310547988985
6,2,363.43750797024825
6,3,242.55374637586078
6,4,371.12550258263917
6,5,156.1172947693903
6,7,335.31885944248154
6,8,759.959273386061
6,9,414.07544824981636
6,10,679.0198539902108
6,11,410.9000081036134
6,12,180.8552894973572
6,13,184.3010693682742
6,14,89.42758705012811
6,15,176.48316255812722
6,16,846.3764621433324
6,17,484.57862621924016
6,18,82.3804820033915
6,19,176.62464020262485
6,20,319.05052273397274
6,21,91.60890982321007
6,22,185.23517543526796
6,23,101.14311805015505
6,24,85.59999462895134
7,1,488.3010260935102
7,2,203.74048955849494
7,3,71.04371138963918
7,4,334.4331979203546
7,5,162.89736179840585
7,6,355.5697814967998
7,8,961.7988308671574
7,9,549.3908800368149
7,10,1869.0165575005303
7,11,494.99535490864577
7,12,674.2685146247355
7,13,348.1122469031557
7,14,181.88681622787337
7,15,429.7313268955562
7,16,1099.2610590466516
7,17,990.0679211852388
7,18,178.4931790997548
7,19,309.7739491009799
7,20,474.82320743209027
7,21,176.013722214715
7,22,366.2320634081033
7,23,156.8961189546573
7,24,83.91031538322319
8,1,779.0328469504797
8,2,388.1845708259652
8,3,191.18530603510163
8,4,627.8388857604303
8,5,534.5743452254042
8,6,772.1959479528716
8,7,920.2131244710971
8,9,691.835154842653
8,10,1431.7804696716967
8,11,584.6748074997704
8,12,519.5143190570143
8,13,643.9093408616064
8,14,365.38133410362957
8,15,545.794819847831
8,16,2187.9329818460615
8,17,1305.9023562132056
8,18,249.57852086676772
8,19,631.4921876444062
8,20,723.074554571533
8,21,366.6710954378179
8,22,413.83717010086974
8,23,296.2641396840759
8,24,171.0460449060892
9,1,444.95109797347726
9,2,186.6986897917001
9,3,79.76433467440044
9,4,598.001438611878
9,5,727.611638735737
9,6,411.5542665548564
9,7,419.34650670262533
9,8,765.682453618427
9,10,2398.3904507116276
9,11,1177.0355420191795
9,12,520.7028748061955
9,13,574.5866195055439
9,14,511.77777235210505
9,15,956.1295813850875
9,16,1341.1110328162506
9,17,826.1955263201385
9,18,177.03567025041883
9,19,405.4872586917036
9,20,617.1864141858317
9,21,240.39508185380907
9,22,587.2966208718102
9,23,479.4840372696045
9,24,197.67513390066676
10,1,1086.2802690397066
10,2,544.2618114636089
10,3,312.9649808689276
10,4,1084.440805111995
10,5,793.1407420006107
10,6,727.9333812721029
10,7,1849.2278574936224
10,8,1425.4754147308918
10,9,2857.8671154180206
10,11,3577.8353013158485
10,12,1807.7827003117352
10,13,1422.3599091097392
10,14,2133.149447638135
10,15,3483.3069327356384
10,16,3804.7426385995823
10,17,3322.21150396861
10,18,659.4390673082535
10,19,1447.0931919983507
10,20,2039.1089802294473
10,21,1074.3421609528104
10,22,2197.8939275844023
10,23,1675.228387254111
10,24,678.756388985267
11,1,482.31302534711125
11,2,192.68283056052823
11,3,254.15028966085
11,4,1717.1613677722373
11,5,430.6718715901003
11,6,335.19853689314317
11,7,482.9542083647533
11,8,734.1945333443878
11,9,1160.990232923684
11,10,4371.913362562306
11,12,1260.504769040616
11,13,1144.251255127238
11,14,1561.615914877709
11,15,1258.5013697406475
11,16,1582.8950578322601
11,17,961.3064422696291
11,18,95.71109209125851
11,19,346.35673458682726
11,20,542.6749316698733
11,21,345.51454193667445
11,22,1143.3050547518205
11,23,996.0700769071271
11,24,619.0315142037393
12,1,178.9604319011508
12,2,87.38188812958468
12,3,170.8765903746159
12,4,578.563064413705
12,5,179.9066183910314
12,6,168.37387865061365
12,7,639.7768043997862
12,8,503.6897317470143
12,9,511.7271586082768
12,10,1549.6984381931145
12,11,1204.5196076635768
12,13,1174.3516882063439
12,14,755.3839675639634
12,15,818.1138981956065
12,16,601.422678739921
12,17,496.8247577350446
12,18,201.53005075467325
12,19,279.2040239469017
12,20,403.3043384312657
12,21,280.9860522887731
12,22,617.8736796586867
12,23,618.2242863810067
12,24,469.9025160826211
13,1,508.3639901690284
13,2,237.0303602018474
13,3,101.61834033242064
13,4,447.7473241760402
13,5,182.63088234653813
13,6,174.13878179524602
13,7,309.3484962867268
13,8,439.46900788909466
13,9,483.8706759429601
13,10,1717.829891389719
13,11,847.4029762891647
13,12,1054.3335474021846
13,14,477.3980702866146
13,15,674.270625974049
13,16,494.06616166703253
13,17,402.20704343229744
13,18,84.72627852216986
13,19,287.26742137612644
13,20,470.7949099791488
13,21,555.7478396731722
13,22,1062.8221214971534
13,23,665.9233174753517
13,24,749.4318386015523
14,1,246.48971291106798
14,2,96.71782598993885
14,3,87.22913853489132
14,4,429.13572203956556
14,5,100.1778665269066
14,6,82.71966734087837
14,7,160.37992443407026
14,8,376.95341454706045
14,9,633.3654078685267
14,10,2037.199966533599
14,11,1250.9976781830364
14,12,592.4026258751231
14,13,595.5759757114395
14,15,1197.0675782567805
14,16,594.5486617236858
14,17,742.7219163956277
14,18,89.33115541071446
14,19,254.12876860879248
14,20,416.44497038278024
14,21,319.4504567189236
14,22,1433.786840135214
14,23,1141.1601846092778
14,24,337.1320521843819
15,1,474.65005210559565
15,2,94.36973995711719
15,3,83.76522685043247
15,4,427.44894953331016
15,5,179.23798490812666
15,6,147.88012087387358
