o_zone_id,d_zone_id,volume
1,2,143.37376190576964
1,3,114.50239096995098
1,4,754.5728534454379
1,5,270.5692007166616
1,6,428.35873041363084
1,7,720.0870664646712
1,8,1072.9885590114657
1,9,679.6075175723344
1,10,1779.8042940671403
1,11,627.198001728883
1,12,277.41874423288664
1,13,633.3457138498112
1,14,390.0256572560953
1,15,760.034197458889
1,16,647.661757353662
1,17,541.953181437455
1,18,127.74766722761879
1,19,375.99057684384076
1,20,472.96337014465297
1,21,112.2908775767884
1,22,522.7164642533353
1,23,345.83606795871435
1,24,147.37402580259607
2,1,124.04608544963705
2,3,152.19496087656398
2,4,227.67088737746212
2,5,136.4843956040518
2,6,570.7816135274835
2,7,323.1353769109907
2,8,492.1103044683302
2,9,238.68227470321068
2,10,747.374488450752
2,11,245.14442433367276
2,12,107.68094551054968
2,13,459.29463599910434
2,14,124.67737745337081
2,15,127.94071610980063
2,16,553.6731512783861
2,17,298.65564263596025
2,19,134.73317811039243
2,20,115.11780560513209
2,22,133.85483115296142
3,1,128.9424994785548
3,2,127.3672371886537
3,4,233.13323524441267
3,5,122.2553580406948
3,6,352.5804922841107
3,7,122.75685831403159
3,8,258.02744622067365
3,9,131.15232693417718
3,10,412.53230175594615
3,11,396.166701280313
3,12,263.1126910708661
3,13,137.1636971817051
3,14,118.61057684913564
3,15,119.60683703072613
3,16,250.47535628210844
3,17,121.24509224507298
3,22,132.16765300652838
3,23,111.87272857251754
4,1,669.1916481660859
4,2,247.3798446280475
4,3,236.880798025406
4,5,571.7902632462483
4,6,453.5106838962474
4,7,501.743337443934
4,8,905.3158306145299
4,9,779.5653883800879
4,10,1707.369033819869
4,11,1845.9627842007128
4,12,994.2668354617311
4,13,749.0337488086831
4,14,812.6247987005363
4,15,700.3434631988304
4,16,854.948880591289
4,17,577.0363468630458
4,18,134.1997721336365
4,19,218.31140482309922
4,20,356.5666110672475
4,21,221.72721632197454
4,22,644.0008146993601
4,23,725.4811998139695
4,24,251.33415411659558
5,1,294.85167935248137
5,2,148.2008482075295
5,3,122.92831156448901
5,4,630.2293328567711
5,6,257.0601737054521
5,7,239.70904510494975
5,8,583.8005584178919
5,9,1164.6032253385013
5,10,1390.3081123207655
5,11,595.1009027365122
5,12,285.7813477260012
5,13,268.1545345625122
5,14,125.9642384997029
5,15,304.83105729063715
5,16,670.1560748129741
5,17,310.57758207123095
5,19,138.7566498405625
5,20,116.73999857464726
5,21,122.9556957126936
5,22,300.79471985960436
5,23,146.0177382604729
6,1,460.4131019111014
6,2,578.5315515825973
6,3,347.8266515696861
6,4,463.7631604544646
6,5,312.32266824987147
6,7,495.1423683810395
6,8,971.5799224954153
6,9,538.8168985616006
6,10,904.1076665332918
6,11,532.5029358225023
6,12,225.88090809375078
6,13,226.03984531663698
6,14,113.40562132136937
6,15,227.68524420735903
6,16,1257.6440467280954
6,17,698.7139815132163
6,18,127.9019797300576
6,19,244.08717883681433
6,20,447.7909493487192
6,21,139.3541329415259
6,22,231.0913429536452
6,23,134.6381027515785
6,24,133.9455115513159
7,1,855.6600302811394
7,2,239.5682688159722
7,3,137.41104598411124
7,4,603.9133739368885
7,5,308.74200145746374
7,6,529.473845583101
7,8,1086.4055643046845
7,9,847.2033140312642
7,10,2556.070312840034
7,11,658.3819406834368
7,12,936.0876974738037
7,13,573.4555361065492
7,14,274.6001313332017
7,15,675.6248044557377
7,16,1715.1117330526495
7,17,1442.4054523754492
7,18,245.41522871770982
7,19,572.8382851675432
7,20,624.9720224456257
7,21,275.78581910677224
7,22,775.3647604255141
7,23,277.75485828110084
7,24,149.7802813673297
8,1,1050.0489548862663
8,2,501.8831919459203
8,3,220.23862418499465
8,4,1012.6395556167498
8,5,688.0490620091177
8,6,1093.0947749393538
8,7,1470.4093800765959
8,9,906.3626095286041
8,10,2354.914956703155
8,11,1032.7101613029706
8,12,796.939662769603
8,13,673.564492578691
8,14,602.4720682487483
8,15,834.155190473427
8,16,2700.026502290211
8,17,2242.0860610243562
8,18,340.290620392364
8,19,880.5114355723072
8,20,1291.365111304813
8,21,583.5654049868889
8,22,559.8444168463551
8,23,379.1037363159706
8,24,280.1321499906641
9,1,746.8502945515064
9,2,278.86424806417585
9,3,131.17116713719847
9,4,893.8223430240004
9,5,1093.116388885085
9,6,600.1806802184484
9,7,763.483734462708
9,8,1011.9747762503019
9,10,4047.6829245222148
9,11,1731.2556468522525
9,12,683.6309054950352
9,13,657.1744807168571
9,14,790.2193055585302
9,15,1047.6441812479086
9,16,1990.6526949717522
9,17,985.4372851817666
9,18,305.5289816125588
9,19,502.77823882521426
9,20,720.1221025274
9,21,369.45576858095654
9,22,834.6127472174763
9,23,756.3035300978801
9,24,278.06214026630886
10,1,1498.4639948406004
10,2,775.7184429758826
10,3,361.07455980597126
10,4,1199.1234155724237
10,5,1212.8872565380098
10,6,1104.8887898402688
10,7,2366.954746657889
10,8,2050.059751279456
10,9,4039.3471721701185
10,11,6326.520157418812
10,12,2087.89532084709
10,13,2270.475717368861
10,14,2989.5287890606746
10,15,5429.234589086373
10,16,5777.1786069736045
10,17,4772.458954844762
10,18,930.8421803445389
10,19,2379.855123711708
10,20,2700.551012529711
10,21,1593.6854066922788
10,22,3209.68457275864
10,23,2545.3224843464736
10,24,1076.4691214153759
11,1,649.9952280981101
11,2,233.1193418073417
11,3,304.0770228524377
11,4,1775.3574801868622
11,5,674.9964955036314
11,6,553.9729670965418
11,7,611.828538291533
11,8,996.2149442599676
11,9,1832.7730247899694
11,10,5266.395372751416
11,12,1716.142061362989
11,13,1206.955590304011
11,14,2546.8241135225912
11,15,2175.2842572816994
11,16,1726.1506707696522
11,17,1457.3477521959476
11,18,162.06627011280895
11,19,593.1958684895025
11,20,722.7063246160591
11,21,525.4789130400787
11,22,1200.2060668673403
11,23,1534.54488113644
11,24,778.8074115997
12,1,242.59237188829903
12,2,98.72785624764808
12,3,265.08165663002234
12,4,838.9164195026503
