o_zone_id,d_zone_id,volume
1,2,84.18257950616893
1,3,62.6156845619412
1,4,486.82838584235327
1,5,156.5686290031127
1,6,175.07230695337012
1,7,498.2584528621527
1,8,631.3070875660035
1,9,564.9860282743455
1,10,1427.1222350024398
1,11,456.6114090942816
1,12,201.48018503403225
1,13,442.1385974722954
1,14,340.9104761725726
1,15,517.6993503262228
1,16,590.468121398066
1,17,307.7773028623313
1,18,75.22196423090585
1,19,199.38054615021346
1,20,207.1294508438467
1,21,112.01937198502911
1,22,370.2072149367598
1,23,279.46975033664137
1,24,98.45995468037451
2,1,73.5408979960332
2,3,59.89318397557756
2,4,150.43488626325586
2,5,68.4928179147969
2,6,242.44202156436765
2,7,136.8866402701767
2,8,212.52494125147373
2,9,152.14077391015377
2,10,437.23750023517334
2,11,150.05623867319565
2,12,96.44324795326803
2,13,240.51719409303684
2,14,72.23190945545568
2,15,69.95580597707865
2,16,319.44165217847853
2,17,124.31103401743708
2,19,57.13896138807411
2,20,53.502017178880884
2,22,71.35508284702199
3,1,93.02918806344009
3,2,83.57722677520265
3,4,171.74668247054097
3,5,74.89306460867986
3,6,242.13777617662998
3,7,87.21694461791125
3,8,129.87076537278875
3,9,106.63414797262733
3,10,269.90318978192823
3,11,320.47963344689356
3,12,203.20615001430573
3,13,105.74252207239923
3,14,91.65804430022352
3,15,118.3039526565004
3,16,207.90954392047772
3,17,77.06714988393978
3,22,125.08594892455372
3,23,93.63829343540466
4,1,391.7948876212444
4,2,109.65555804722347
4,3,120.81269164947881
4,5,258.7545447157446
4,6,231.2587802282504
4,7,287.0667065122268
4,8,416.2963450618818
4,9,463.608858269632
4,10,927.5576808864993
4,11,960.1600096043193
4,12,403.3918780638491
4,13,534.6094503417804
4,14,337.9538337726239
4,15,405.6757467496768
4,16,605.7697209879103
4,17,283.26968962337605
4,18,49.30187280937344
4,19,114.43902908178914
4,20,155.1972873048031
4,21,164.93565833250662
4,22,268.1942976686371
4,23,331.6832453925944
4,24,135.2490866111709
5,1,201.882628652664
5,2,74.90932555115397
5,3,85.33466152171043
5,4,435.4777121751505
5,6,125.28609356638883
5,7,195.24439121881113
5,8,359.1594884288586
5,9,869.665601199529
5,10,1160.2946841607638
5,11,513.0546298291604
5,12,241.87733931551514
5,13,209.34108516580721
5,14,113.42968424717621
5,15,215.05554205217243
5,16,455.6707400654036
5,17,147.7441794781264
5,19,79.59351463551553
5,20,74.60497976781956
5,21,105.8008105368222
5,22,193.54184454077011
5,23,103.78040820582981
6,1,240.8257932534758
6,2,235.12366246408027
6,3,170.09980887735748
6,4,372.4303729040217
6,5,95.87043922643902
6,7,331.88164363808306
6,8,403.5575516907264
6,9,329.36200448077966
6,10,629.399102671074
6,11,258.558935283319
6,12,166.89496338523955
6,13,122.5090921920981
6,14,84.8776413115937
6,15,151.53576466702597
6,16,693.1585994976614
6,17,280.32620553255794
6,18,60.15020400637664
6,19,128.58426643909016
6,20,153.87792066513168
6,21,72.79214820160179
6,22,139.52297538581854
6,23,79.67209331078409
6,24,77.43380454575943
7,1,518.5557267809008
7,2,172.38098376642165
7,3,74.15534822460933
7,4,510.88600823337697
7,5,162.28719564836075
7,6,289.359555947881
7,8,685.1501434826059
7,9,519.482983088006
7,10,1693.1284795522379
7,11,515.1787881575652
7,12,767.728729488492
7,13,386.72303746452894
7,14,238.17756755547225
7,15,567.844360206676
7,16,1380.2412899916906
7,17,787.1445841976494
7,18,150.32076043789147
7,19,301.99501544611127
7,20,408.92003273042025
7,21,196.7584016628429
7,22,485.68384890137133
7,23,200.49223510000297
7,24,88.65759770835017
8,1,831.9247873940121
8,2,305.5154313891818
8,3,166.0530597925649
8,4,673.0481574484812
8,5,371.22565500164023
8,6,549.8911294102969
8,7,1225.6378280764309
8,9,722.0430797295603
8,10,1504.1286780292144
8,11,689.3500957618664
8,12,612.7406637826974
8,13,540.4190049415631
8,14,401.5279794201452
8,15,541.4518772096534
8,16,2056.006937791878
8,17,1055.241411700779
8,18,223.8304162724206
8,19,577.2427027762981
8,20,511.3587515339753
8,21,400.0779107966087
8,22,552.8463016344164
8,23,335.948025394922
8,24,204.18738531552646
9,1,529.5112541163552
9,2,134.08037134104345
9,3,80.97872169488419
9,4,827.9644021906836
9,5,595.9944399237163
9,6,337.93914370589823
9,7,624.977132623732
9,8,666.9343661170365
9,10,3016.4373337514103
9,11,1325.2296934553221
9,12,704.3391783706237
9,13,575.3928552533661
9,14,532.709441538812
9,15,1012.5937214153035
9,16,1741.1006658689148
9,17,608.0414725371432
9,18,150.54253234306927
9,19,313.44637676738523
9,20,443.7871846689078
9,21,271.43858848619874
9,22,600.5772033940834
9,23,557.6987684721491
9,24,170.4067989661186
10,1,1376.8920384232804
10,2,380.85021024752683
10,3,225.30845190180764
10,4,1247.073895424727
10,5,757.6453130861635
10,6,577.4970406710848
10,7,1938.3095339161264
10,8,1149.472581551203
10,9,2713.228928516839
10,11,3935.170895902673
10,12,1770.7434078243725
10,13,1968.4066314769902
10,14,2511.5840399637887
10,15,4065.745211297405
10,16,4324.046375382088
10,17,3022.9942210644417
10,18,480.3466245724439
10,19,1710.792275027149
10,20,1577.0147929282318
10,21,984.626462431948
10,22,2741.4204967866417
10,23,1907.6593027596496
10,24,652.4014910525257
11,1,416.48919453099745
11,2,104.46697263168299
11,3,141.33488236767025
11,4,1080.5340893069924
11,5,236.95786382882818
11,6,213.0451847223645
11,7,388.5015693231434
11,8,458.6441875950848
11,9,895.6241496365317
11,10,2703.6049415344464
11,12,1087.3995823089863
11,13,824.4899485045319
11,14,1311.4739658157807
11,15,957.2601993921645
11,16,948.7956799946519
11,17,650.9455142773973
11,18,45.71912447075781
11,19,214.40948672121064
11,20,367.51941480960255
11,21,279.34397454485924
11,22,939.7251473407429
11,23,903.3289993335762
11,24,509.9918760595865
12,1,207.1298814227191
12,2,65.89668754240128
12,3,132.1793570001556
12,4,585.4750762487081
12,5,147.27752518151183
12,6,133.5679701685312
12,7,794.7556349789619
12,8,457.7158545431869
12,9,612.0626093771618
12,10,1965.9856226572365
12,11,1512.9253897675303
12,13,1606.831013270912
12,14,617.7724623812363
12,15,712.4744955174498
12,16,759.6301238667455
12,17,486.17373278212443
12,18,171.64400078266172
12,19,227.54402396354294
12,20,324.2647098526953
12,21,333.6265554472421
12,22,745.7739429706418
12,23,628.6261516307857
12,24,490.5948180883415
13,1,529.1815610503277
13,2,196.0383751988469
13,3,78.40088838017348
13,4,652.5082520449115
13,5,157.5867632031252
13,6,166.3439255427019
13,7,376.9125767862924
13,8,397.8469607361508
13,9,564.2752055684487
13,10,1924.428651452555
13,11,1013.4213121439961
13,12,1284.8768498346544
13,14,522.4334122843652
13,15,782.6116091393967
13,16,607.0080295844944
13,17,381.99880396561775
13,18,79.69090120461334
13,19,239.3122228822458
13,20,459.34518251388
13,21,679.2012181993276
13,22,1174.6649221743266
13,23,697.355810182598
13,24,922.9910095962142
14,1,329.19262461282705
14,2,73.9584990330266
14,3,80.46859407595241
14,4,512.6802622174001
14,5,83.29104710610756
14,6,71.55133455697346
14,7,191.0382303685461
14,8,217.91766395285433
14,9,554.0820776741072
14,10,2403.349677047197
14,11,1188.143710812342
14,12,592.2050365208495
14,13,692.9073323083024
14,15,1255.3284035238905
14,16,663.1545774889252
14,17,565.4958317028136
14,18,85.64411434161352
14,19,219.71118581471475
14,20,316.97349227636744
14,21,408.4018617145419
14,22,1150.6431023574614
14,23,1371.2496923449792
14,24,377.4460321175075
15,1,524.1305832053782
15,2,70.67340260334647
15,3,82.1512452384924
15,4,533.2295075314272
15,5,143.54262633204416
15,6,160.7507708950686
15,7,566.1924424150872
15,8,477.8412124391766
15,9,1075.0151284328529
15,10,4106.438876074344
15,11,1286.0536684356605
15,12,752.853169255276
15,13,790.130383262174
15,14,1272.3160194283314
15,16,1220.4457671009932
15,17,1246.8246912130912
15,18,161.69378454323305
15,19,599.9814034840418
15,20,886.3558128948296
15,21,766.2398626249815
15,22,2475.494425843969
15,23,1094.4769725075705
15,24,379.00735857727494
16,1,364.8148187220835
16,2,201.10020392811387
16,3,148.41309074864427
16,4,528.1565719334772
16,5,261.4315631877045
16,6,504.8218668934234
16,7,1167.788048178722
16,8,1498.708232413317
16,9,911.7134056080146
16,10,3483.077647254586
16,11,1074.5485720595984
16,12,469.2037239434002
