o_zone_id,d_zone_id,volume
1,2,94.66628097791734
1,3,74.16115622402712
1,4,524.7877880603723
1,5,191.06853334438958
1,6,202.64924354603028
1,7,409.2331329706391
1,8,934.3489343490536
1,9,566.310168501904
1,10,1362.0588031115026
1,11,509.7175532862167
1,12,188.78187758705184
1,13,506.1709489278177
1,14,314.8248855573104
1,15,568.342530926171
1,16,471.70185977908125
1,17,266.79695734606275
1,18,80.9296182832189
1,19,198.5222320258474
1,20,221.43589294737689
1,21,90.14319655074206
1,22,416.1000814005662
1,23,256.56215887869234
1,24,99.90653959979186
2,1,68.37591844947521
2,3,51.71698799825603
2,4,158.33578737988907
2,5,55.0248775262026
2,6,250.53021601322348
2,7,151.67821997323014
2,8,318.5442554046408
2,9,164.1548896061817
2,10,480.25581590741547
2,11,152.16752408828947
2,12,79.02207564801331
2,13,246.26071330267916
2,14,64.32830706539015
2,15,77.1293446843131
2,16,298.6057607070406
2,17,106.70819333978147
2,19,53.24370947710079
2,20,53.37453376072449
2,22,81.20840028386547
3,1,84.95020199054962
3,2,100.64857234211573
3,4,162.594380118705
3,5,74.81722417817718
3,6,245.3142486177233
3,7,93.24229459077293
3,8,245.11117268025222
3,9,89.91133840519353
3,10,272.21634176590936
3,11,369.76728527138465
3,12,181.33314394416306
3,13,106.1339000512176
3,14,118.22401119955612
3,15,97.6586191374666
3,16,201.17336465351147
3,17,78.98808289890589
3,22,90.15886243891772
3,23,101.38602013894848
4,1,375.05675061734206
4,2,133.691103993921
4,3,113.68447310186268
4,5,274.128667253409
4,6,214.84278857207164
4,7,270.2011612546763
4,8,462.44589280544466
4,9,609.8234588585699
4,10,950.9577797414827
4,11,925.4590892467185
4,12,473.2749385279847
4,13,439.69115328082245
4,14,416.8145139323879
4,15,407.53735064315487
4,16,644.4321358003565
4,17,243.2336012518576
4,18,61.67080858269254
4,19,104.4087231244539
4,20,189.07563531799852
4,21,156.38972439060376
4,22,277.106201431391
4,23,361.4015021467125
4,24,154.35268783115393
5,1,258.56786220049355
5,2,109.76820198437265
5,3,80.86873208336013
5,4,677.9939585134993
5,6,167.6058964446925
5,7,192.18543171621897
5,8,437.5149415579078
5,9,890.4374366831323
5,10,1194.8529708177243
5,11,487.0318756034134
5,12,182.3108834383441
5,13,224.06196015800552
5,14,119.08602981300855
5,15,180.4739346620232
5,16,502.9858819351798
5,17,143.15552168628983
5,19,73.66733067378391
5,20,74.2307581561045
5,21,82.11616301159509
5,22,215.29236702615333
5,23,96.68385281702703
6,1,197.7644795612141
6,2,323.3428429535691
6,3,204.7465618639403
6,4,267.23137653165065
6,5,104.91614150055457
6,7,316.87144192443344
6,8,604.2963997581093
6,9,242.78703657472673
6,10,571.3240102750581
6,11,294.0089695007154
6,12,141.8080491641307
6,13,140.5416064802069
6,14,67.02562799766143
6,15,142.99933955950286
6,16,660.1125752453512
6,17,279.3637758709981
6,18,49.375196137807336
6,19,100.73261202976342
6,20,180.53037672212372
6,21,73.3628160029772
6,22,117.37851642162204
6,23,72.11323407335487
6,24,89.839598295046
7,1,491.7096373578138
7,2,204.84430296166335
7,3,72.19693509758626
7,4,446.6078117033673
7,5,157.89413129737807
7,6,294.735880901066
7,8,1200.8715667969295
7,9,769.2907428267943
7,10,2133.433336888761
7,11,536.5213414359752
7,12,771.7572383387886
7,13,442.71552133499375
7,14,220.50536275922687
7,15,531.0697023050194
7,16,1431.0133854449257
7,17,737.6523090726594
7,18,132.43504488613812
7,19,297.76736507883965
7,20,399.07351713529766
7,21,210.68864396723458
7,22,510.153886065227
7,23,189.34726307176928
7,24,111.24476148921386
8,1,979.5360497197938
8,2,330.80989875316686
8,3,147.0327843251587
8,4,643.9779570201727
8,5,397.1125330333023
8,6,658.4335848598903
8,7,1031.2256203881034
8,9,927.0932386237254
8,10,1455.5872878472585
8,11,694.5490654206565
8,12,653.5411503221233
8,13,639.0272578794484
8,14,418.57816445146716
8,15,580.747057842162
8,16,2195.2439718383084
8,17,893.3694278296376
8,18,214.78954745523
8,19,445.189552830004
8,20,688.9020730736815
8,21,477.84839570140747
8,22,469.565190477384
8,23,320.5721869362652
8,24,204.05303086235497
9,1,484.5177503458298
9,2,182.24783248455526
9,3,77.5250922552085
9,4,742.4635124139661
9,5,544.7588489748065
9,6,261.1336604017693
9,7,547.0691374878097
9,8,781.7424802046804
9,10,2712.7857393736404
9,11,1362.1329556059243
9,12,518.7809031701312
9,13,511.9299939422957
9,14,726.0539453232274
9,15,806.4724983837841
9,16,1318.2844250189264
9,17,639.3079697931404
9,18,136.005074284992
9,19,319.43497359004994
9,20,507.1655117963624
9,21,283.76304239368477
9,22,770.2370342366904
9,23,486.9912300377688
9,24,198.8335750692042
10,1,1268.071485534504
10,2,528.2777586250114
10,3,200.5150714150166
10,4,960.5165371838233
10,5,895.1454493643924
10,6,630.7358450200825
10,7,1910.160252498402
10,8,1423.6850035472519
10,9,3186.9038917213243
10,11,4331.554147216702
10,12,1680.7642071657954
10,13,1802.453464972102
10,14,2032.7647365012094
10,15,4453.566585844779
10,16,5452.840473828739
10,17,2586.0825355528405
10,18,578.2120680090986
10,19,1407.850641279685
10,20,1781.7226765872622
10,21,1334.4935909841886
10,22,2436.420457821896
10,23,1951.116554280213
10,24,868.9710938050856
11,1,341.3407158758792
11,2,134.81318438285012
11,3,149.9525092543808
11,4,996.9412834120175
11,5,276.6065534582102
11,6,217.25379010204873
11,7,420.20576412190746
11,8,632.4071956355077
11,9,1092.357733953223
11,10,2384.514558014546
11,12,1061.500082153509
11,13,657.4367074341536
11,14,943.2257892087626
11,15,1051.9485646111052
11,16,929.9278561632851
11,17,690.3735627217993
11,18,39.362326294387756
11,19,255.99305706633322
11,20,290.6979906304233
11,21,295.40730438470007
11,22,801.2096628549201
11,23,957.6106926879224
11,24,423.7612136772436
12,1,201.2072814685573
12,2,96.79010704699286
12,3,149.77638490112562
12,4,508.6403793291971
12,5,134.80323201098227
12,6,175.1564375758818
12,7,783.0481534127347
12,8,526.349304950997
12,9,611.5240043357744
12,10,1717.6917026060437
12,11,1337.591968545422
12,13,1360.6968293861532
12,14,576.5093210864941
12,15,834.1270355617339
12,16,748.576587494181
12,17,451.82781132515305
12,18,163.89313083906936
12,19,197.81564972663108
12,20,325.8690674746546
12,21,260.5345936796979
12,22,621.239317737478
12,23,759.2196687863036
12,24,454.3968191283541
13,1,444.4217326799665
13,2,282.4071147706813
13,3,71.8293744414856
13,4,475.7465068408233
13,5,140.23977909297267
13,6,132.17074489271644
13,7,392.58422718746885
13,8,543.0522943115789
13,9,591.4995370094499
13,10,1957.332543444776
13,11,965.898427385251
13,12,1307.5242620973036
13,14,658.9292822361699
13,15,763.4242312164312
13,16,584.0946866286397
13,17,360.51424744375527
13,18,83.65426329662674
13,19,220.21981505922432
13,20,488.3093580599036
13,21,609.7317109761553
13,22,1599.0243243270327
13,23,782.2462107929036
13,24,711.7477557494695
14,1,280.7473962996672
14,2,89.6759476124417
14,3,70.484102016577
14,4,538.3655422125144
14,5,62.82417672948908
14,6,89.34461386929021
14,7,189.07297258787656
14,8,409.80547530798725
14,9,706.8911980892925
14,10,2595.8015428324716
14,11,1515.4215491587438
14,12,652.4914474703047
14,13,578.2825910699604
14,15,1520.7708894680266
14,16,708.8985599189033
14,17,550.2216655798154
14,18,71.91909459214504
14,19,193.5923650727563
14,20,413.9569125259541
14,21,384.69844939090945
14,22,1366.1139760865544
14,23,1172.1694918077899
14,24,386.27332512283294
15,1,456.74746064211956
15,2,117.97958977897751
15,3,75.39762864160659
15,4,484.0726248397826
15,5,128.28610113504476
15,6,115.0683267137694
15,7,521.8729607201179
15,8,577.8906889237567
15,9,976.0587524349783
15,10,3943.9682333615406
15,11,1402.3041216452527
15,12,648.5339826608729
15,13,703.951877751106
15,14,1193.393211342336
15,16,1182.5951533980672
15,17,1191.4828104723392
15,18,163.0716039588677
15,19,543.0882913152856
15,20,696.1419371588815
15,21,933.2359489108443
15,22,2267.197314996112
15,23,960.0201306206618
15,24,435.7096989966626
16,1,333.54207779126847
16,2,284.827325408657
16,3,124.02357259099666
16,4,615.918286906626
16,5,283.58175129944345
16,6,477.4394170856844
16,7,1013.8995102450219
16,8,1665.0139100577858
16,9,1419.5863785568079
16,10,3486.4600263095863
16,11,1119.165828258471
16,12,547.3825635579333
16,13,381.27351812371313
16,14,477.3575499421673
16,15,907.8385052331635
16,17,1581.3047010329753
16,18,292.57193133365865
16,19,719.7190910665331
16,20,852.5655027213974
16,21,437.002621716287
16,22,895.9425007943258
16,23,345.89932525413656
16,24,244.6599690711824
17,1,352.3400433685269
17,2,199.09227917495184
17,3,86.94624675102918
17,4,529.3441276048392
17,5,191.76908509950138
17,6,396.05285059598333
17,7,957.5065540843506
17,8,1190.1312700702797
17,9,843.2495989825991
17,10,3956.5547721616545
17,11,933.3282097928782
17,12,708.0505947056569
17,13,528.2482430407972
17,14,728.6689933661436
17,15,1510.3835459567522
17,16,2413.0587944892745
17,18,439.3300936759275
17,19,1202.9869473703639
17,20,1259.1914622670527
17,21,622.7412925118263
17,22,1583.2517977874759
17,23,563.9688890609016
17,24,275.051438247879
18,1,74.31656376690526
18,4,88.27421445706864
18,6,49.820610698972686
18,7,143.78501994032348
18,8,209.84525862485984
18,9,137.3750676873248
18,10,606.0837760311576
18,11,154.8756003961697
18,12,197.2939886617479
18,13,65.0113067440359
18,14,75.94485826360342
18,15,145.2408342166327
18,16,347.7567209638951
18,17,273.0498411203408
18,19,165.15884850922296
18,20,230.4499375154402
18,21,92.4322744581487
18,22,221.84650097398358
18,23,85.92199506272442
19,1,220.47662375984424
19,2,68.84879741991888
19,4,133.34740612319808
19,5,62.1716316073896
19,6,122.62478627655906
19,7,327.6687131693408
19,8,577.4850264566129
19,9,287.83158950087744
19,10,1162.5031467373035
19,11,365.36704035482984
19,12,207.50904426167983
19,13,222.89784826122934
19,14,204.44046687529126
19,15,604.0250982071593
19,16,1007.2391476008835
19,17,904.978031342195
19,18,139.71903838862173
19,20,733.1818418548763
19,21,317.2287205807089
19,22,986.8607478582641
19,23,220.12849669402897
19,24,76.64179564220365
20,1,213.29677225807745
20,2,82.3430338015699
20,4,206.42577360982128
20,5,62.822784364112536
20,6,187.43774830138221
20,7,416.2593677053209
20,8,569.7152824765049
20,9,441.67626974459785
20,10,2011.7172093625875
20,11,417.6598725571779
20,12,350.0619127134769
20,13,410.5991884544006
20,14,400.3913217181797
20,15,842.1259381487113
20,16,1136.8583915295528
20,17,993.4412584516122
20,18,236.46377008342048
20,19,678.9891260398239
20,21,861.9023010345179
20,22,1815.4357246718741
20,23,559.3469535659343
20,24,279.3928470881827
21,1,92.36821404729476
21,4,208.04734961437484
21,5,64.23790268255637
21,6,76.6841507643848
21,7,169.53525707405853
21,8,407.6325246429259
21,9,310.49515049105736
21,10,1436.7007244801023
21,11,343.61239590664184
21,12,264.9544967164881
21,13,634.6741475095872
21,14,350.68944151058827
21,15,718.1054044774845
21,16,544.6149976168224
21,17,478.0417325009622
21,18,65.21597207059853
21,19,356.25339567329536
21,20,978.9989730292825
21,22,1500.9286667159067
21,23,607.7342751547503
21,24,490.8092425112803
22,1,330.02455786221003
22,2,102.87411060567571
22,3,77.73483872162684
22,4,443.5260286131844
22,5,131.75792079395399
22,6,176.96761356571608
22,7,436.88463975604805
22,8,512.4535730320026
22,9,839.3799178369989
22,10,2603.0456190246
22,11,1112.3081478540157
22,12,699.0270782940721
22,13,1270.092038292447
22,14,1119.3466431345528
22,15,2691.4522910107376
22,16,1181.3472516864774
22,17,1036.7444633623813
22,18,274.72347264864237
22,19,961.5990897083193
22,20,1628.577798565933
22,21,2012.8823436383016
22,23,1900.9331442580635
22,24,1137.8848708485357
23,1,198.83204252947004
23,3,65.1733941017815
23,4,428.9058388318336
23,5,55.36547619949263
23,6,52.11499010012956
23,7,165.05894742521127
23,8,230.93443796036587
23,9,369.9515268754296
23,10,1403.269984290798
23,11,966.4171969432535
23,12,466.2706802525177
23,13,652.4350048004566
23,14,828.2193776263252
23,15,740.2882043003714
23,16,382.1851247355756
23,17,341.0062658728293
23,18,57.376478912916845
23,19,151.0888639783038
23,20,427.4150504450175
23,21,489.3880627991618
23,22,1451.1219054119974
23,24,510.4229641396466
24,1,87.91210586338312
24,4,200.48510231851856
24,6,74.51406068246165
24,7,105.31897479976415
24,8,243.77976731209446
24,9,172.77102631927968
24,10,829.617447495058
24,11,649.5956731650158
24,12,500.92219470900034
24,13,734.3337353326566
24,14,356.0287964558315
24,15,353.13218110201547
24,16,348.1668400896118
24,17,225.73362280674934
24,19,72.10481776696999
24,20,313.95001516744725
24,21,485.20987255468356
24,22,1199.7954845110912
24,23,643.7509303619637
